zcr_sum,zcr_mean,zcr_var,chroma_mean,chroma_var,rms_mean,rms_var,spectral_c_mean,spectral_c_var,spectral_bandwith_mean,spectral_bandwith_var,rolloff_mean,rolloff_var,harmonic_mean,harmonic_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
-1.2140163442094118,-1.2136115115727955,-1.271898066648528,-1.2037670683962016,2.497273569161079,-0.09185372055006015,0.48577840253835564,-0.7718156878433293,0.6055677079854492,-0.09912243164070317,0.49978844117526683,-0.5145815316544647,1.626940285994239,0.2177773069505183,0.3649416919696002,0.3893795172563153,-0.886739523174255,-0.025247859078650976,0.05142993428909447,0.40522329876640595,1.2255989624358294,-0.3249151380690848,-0.7540238662172023,-0.011346399436504957,0.2642323224602073,0.5280404717961025,0.9549018478629309,0.12274867226845076,-1.1903569179006468,3.8201956114419744,0.47498238540047455,0.6190510703123773,-1.8450608584319148,0.24886243288984836,-0.4212812384266997,1.116702277532817,-2.520703616467149,2.4106498870978434,-1.56781474086487,0.4008191247659807,-0.04414836912739009,0.39187565995271934,-0.14305582459645586,1.0226302445981676,-0.39257542024209435,0.7671058905715695,-2.0664088712333593,0.6963142248545676,-1.6305713318952164,1.0688292578793266,-1.8668829751093894,0.9576976634809317,-2.047651141926646,0.2089000987575467,-3.3724451263124977,0.17133678199177188,0
-1.2491870306652972,-1.2487981248395728,-1.312731684626695,-1.3950235101325803,0.6270320990043055,-0.26773286319063894,0.31498235568801153,-1.224846036735752,-0.744207091466777,-0.7873435465868591,-0.6094719647764981,-1.1805068263187959,-0.5388656178487691,0.21394693553934285,0.01375114309119494,-0.6416771278897831,-0.648358953235958,-0.6441011174640076,0.7941655149931923,-0.3764240207288806,0.8870660776654508,0.675711403600686,0.6439299956728964,-0.6197530198653024,0.6240604709801755,-0.7196041250716361,0.06563802120749886,0.2776942929026979,0.3132860741433211,-0.8037537261123244,-0.32393006843568406,-0.2962389233194494,-1.7567897021221557,0.20035850309128345,0.37739196920339474,0.385828395614589,0.07126801848434858,0.3972558557588123,-0.9935079742948483,-0.28958875003554907,0.2831485292027166,-0.469204386398914,1.3703428698394793,0.2030747530722757,0.732813679546015,0.16949260699157734,-0.3887193659362858,0.8252039137756109,0.2272961297280634,1.0397792868647395,-0.5707949340003626,1.180101983816946,0.14991972352976066,0.6087259960678971,-1.7366225813190033,0.967246417876313,0
0.3233574876504639,0.3244585097777523,0.38172640378342493,-0.8192796105894663,0.8210442325980788,-0.372797589562697,-0.6010794203900576,0.10988000543112039,-0.11845928698028667,-0.23261108919639592,-1.0488708627720125,0.10300501797893541,-0.7462991989279142,0.22167640489240625,-0.551514233089225,-0.41753437894497897,-0.0019127506450010337,-0.6951943709578613,-0.12272306445795987,0.009191225694669429,-0.5856951769331707,-0.16962718548900696,0.8006394465975207,-0.2943131696408103,-2.352819211325302,0.9304707891132254,1.243517796279141,0.2766355215481931,-1.3810170776306028,2.2710666511018562,0.7442597399872753,0.09104589989832851,-0.3226284506943726,0.4904489486747863,-0.27826971403120254,-0.11955591069737977,-0.5191254231970422,-0.03485345141389716,0.2811466467093789,1.2143320428025837,-2.6415845342692643,0.33683259614810085,0.1376610559160851,0.7461892033996519,-1.1631759876164431,0.2336136333490319,-0.5575556857556234,0.5500171353596168,-1.1754326976461402,0.843656228406914,1.201404273482598,4.560488062941872,-1.5419243064654855,0.9832917603677435,-0.3507865595546215,0.8742083437240883,0
-0.5859219928556927,-0.5852327318793327,-0.5652954001197101,-1.2840517219318424,0.7709510693378803,-0.7525452220437833,0.3572245650266902,-0.5366866909858605,-0.4281699731025316,-0.5100345154467483,-0.23786483870561045,-0.3980514781461243,-0.3348636796316984,0.2147016287349265,-0.45478477829015124,0.3893795172563153,-0.6828363337960357,0.856531261606213,0.49738376517329913,0.2073195791682813,-0.12815831825324833,0.6998939734442554,0.1635185183023983,1.1239498959517735,-1.5719464604740245,3.5532786850031877,-0.1314991100198813,2.207527332034063,-0.4079940843581833,0.17359985828210706,-0.10496692872304979,-0.4926913252934263,-0.8581847550631283,0.5468108023355333,-0.43518508413634543,0.29706072463797345,-0.004711617743131344,0.2452494849272444,-0.10235774281758862,1.0971807098047013,0.8136059827555964,0.25612423922690347,-1.373481720606344,0.6002403682201931,0.7116319052383682,1.2136690513367459,-0.5080836241386447,-0.04120114854814783,0.4513440800392711,-0.1237430299674471,-0.7225008167006666,0.5655810620162349,1.3890247049524374,0.2915625279527872,-0.8184740299636449,0.47200618328565436,0
-1.633755941748573,-1.63354118539046,-1.7679869098731507,-1.5121768089003267,1.3954411835646634,-0.6834053369577487,-0.1155095229535419,-1.4667791715850347,0.11237205939676978,-1.0121635469657797,2.005127857224948,-1.4340380719945351,1.458561463523229,0.21801446597005997,-0.29328254325342284,-0.17301501645973874,-1.5640584608765955,0.4717580832594065,0.3814959169113695,-0.2595648739791481,1.421566801325323,-0.5815646343042004,-1.209373364679119,0.18611524565272325,0.7649047945362559,1.0882657524954018,0.6291190246362599,0.1626070448360054,-0.34953058858155667,2.8213095038986067,-0.8250907772350777,0.798870577853852,-1.2173710046639197,0.6245797550908989,-2.0245337722486245,0.8653073796248081,-1.6125170752345899,0.812545791876598,-2.242028741409842,0.6298110824569817,-1.765813575148002,0.31423163634794454,-2.8700610527031496,0.5171127961862081,-1.7225227538005758,0.8319791588704448,-3.4317032359761024,2.500265831032317,-1.3512637633729807,2.392199955927972,-1.6260740248562358,0.43903632936057263,-1.4505759277861618,0.6051478249379814,-1.5886213671811766,1.4883656521769526,0
-1.9593463170827488,-1.9592790021555193,-2.1659793258685114,-0.013158290993881036,1.298187915507863,-0.987277482955268,-0.34265520196925087,-2.2782084728208143,-0.9105082639060551,-2.3689083619083897,-0.5433815003286506,-2.312071220962261,-0.9437246264801855,0.2177452986342385,-0.6182373318362734,1.0767506140203809,-2.048735612590585,-0.39614082247668264,2.2323437067671863,-0.19275200946183255,1.8771213314412383,-0.5289467182929875,-1.1752762143539677,-0.05935841695218853,2.4397612964198028,0.13792006869185083,0.38944112080627,-0.8547705286836562,1.3057229539852933,-1.2978732645427244,-0.007407168913239352,-1.256668474385472,1.4182471343879643,-1.211816570243485,-0.6052134787642202,-1.2269168163665432,1.4550773875511165,-0.7596156528358923,-0.3962831781368506,-0.8061551253783585,-0.19026181877898968,-0.9773282035128887,-1.4034554990772128,-0.8977375845431055,0.7477755095989542,-0.7128473500982357,-0.639282326254926,-0.7535997573977077,0.05675453593504087,-0.8519925030390235,-0.08545143295827826,-0.8482339818638461,1.1725500918132337,-0.591384175028797,-0.468009065411393,-0.19171296201306157,0
-1.0875100904650117,-1.087047970314758,-1.1261333842272876,-0.01127095275606736,1.1548874654815207,0.01715094219417532,-0.25092600914087265,-0.8224310745712909,0.7785961916350009,-0.5140104383843028,1.1202631343857428,-0.6997047031800095,1.2422663098860314,0.2160645451903789,0.030848092735279272,1.0767506140203809,-0.3271676870975498,0.2690854390379595,0.5039014753435372,1.5446633741982434,0.8714365803545799,0.7446946171914243,1.0658899616034914,0.8642615414116894,0.7178784290596494,1.5519050786377848,1.155715705279837,0.7858509177424203,-0.3951347984147966,1.1204810023366976,0.9494853096349154,0.5841832412462575,-0.9717592126697925,1.5717469419454189,-0.19097792927288687,0.7043518145228792,0.04783740729799377,0.885177277481631,-0.46028656183486527,2.029048308362142,-0.16751016155122878,0.5153061825529618,0.6460804566332888,1.099198125828763,0.6415803687550024,0.3284358106087643,0.8547683948134825,0.3718431507630136,-0.24582752713378397,0.5005441034873014,-0.8552279218516451,0.09221233072930539,1.266538654940144,0.06990112567243421,-1.116825660683257,-0.127153621506092,0
-0.32699359554251806,-0.3261870805676103,-0.2864748234736494,0.5593549324485656,-0.15459320270609506,0.6880313936606557,0.14306883959813751,-0.43929852598509317,-0.5399002555853902,-0.625089448881798,-0.14137198411866717,-0.4714398758027313,-0.4189907988004521,0.21713506352093526,0.1510639866206617,-1.3781461601369962,0.5180906837027817,-0.224893956127287,0.5024472447694198,-0.4210353883673744,-1.2062352432726908,-0.20848768846249133,1.295946263517144,0.9545025437555104,0.24537902108408569,1.265230356311277,1.0121004188142269,0.37085375206528204,-0.9468505195837783,0.5603841174173155,1.1481750550314391,0.5306332836970148,-0.14585758838681703,-0.4180347501843689,0.4145868589203489,0.6025339331386859,0.05416616104279247,0.11039461389185252,0.41801047347361403,0.05141175200418853,-0.8768817865886377,-0.3400645260349337,-0.08968086622735899,0.07203694718924056,-0.04760623327258243,0.18592860647588488,-0.0374792121076178,-0.37388020588309195,-0.568586382346236,-0.8043535932236556,-0.30808477189460776,-0.5064964993862566,0.0544215093715557,-0.503642503379723,-0.10826866758588964,-0.4400033130178445,0
-1.33327202566906,-1.3329211971727606,-1.4108999878945763,-0.7039989473466971,2.1938528988640473,-0.45109170631147666,0.050201006457423696,-1.612784017022956,-0.4448873364820599,-1.4462988056873578,-0.6929230089622046,-1.7394133222391586,-0.34786902724985613,0.21227496049008174,-0.36021284966201106,-1.038237376022898,-1.1950370428859782,0.9313933679004363,1.2533660237645197,0.6699897559746398,0.9266432683684702,2.8425657655838306,0.7344503732567415,1.298944709602621,1.3138151517999763,0.7332935978432275,0.502720310079983,0.04159178768122948,0.8388527656420679,0.062418937064221684,-0.8460389532073678,0.39615418915741496,-1.0677765363925413,0.1744768478935359,1.039373771289712,0.0982143578897547,1.3755656842961974,0.09529844935285839,-0.8908458987083051,0.10098945525817096,1.0850563414768226,0.06562735655707523,0.9054001493948035,0.10861334616421235,0.5913207424329218,0.5687751926610557,-0.7779590767482828,0.8529144935493622,0.06333703534366923,0.9368007269843627,-0.001132303393242087,1.6151608285387657,1.9643606192538832,1.387104470380023,0.08045859244181505,1.7338073799641462,0
0.016344449264781402,0.017306442584375543,0.07201100897697274,-0.26895902947066963,0.16708829706279255,0.4747480555750459,0.4795733785910629,-0.18597240199471987,-0.46512148179843527,-0.3957096302107203,-0.21491105065712926,-0.2152017027010013,-0.5004882077491674,0.21404962641172207,0.10772848701697962,-0.6416771278897831,0.491116023219328,-0.19454347672212016,0.18048372303738902,-0.2151134190610184,-0.831896583412958,-0.32170995113092926,1.4725440675898476,-0.8871764798245538,-0.303643966583044,-0.21695512308244846,0.5836093850160347,0.5943820689191125,-0.8445631787513159,0.040978973837118314,0.19308193051433842,0.36970202790942835,-1.5983880981978145,0.046392131694291544,0.5582316046966918,0.11204945833625328,0.1162503382235524,-0.061169589299825376,0.8633465388035109,-0.20444075648053864,-0.7561985613999422,-0.044326570631324,0.4176102462835755,0.07415612911032857,-1.2965702181438383,-0.10542216378447998,0.5321813198916069,-0.2269718731968423,0.18846735028950506,-0.42344848552319553,-0.07826711109895086,-0.16580999519659115,0.844950623535642,-0.0013881463481810127,-0.606210984769336,-0.20798884348986393,0
