zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
-1.2140163442094118,-0.7718156878433293,-0.5145815316544647,-0.886739523174255,0.05142993428909447,1.2255989624358294,-0.7540238662172023,0.2642323224602073,0.9549018478629309,-1.1903569179006468,0.47498238540047455,-1.8450608584319148,-0.4212812384266997,-2.520703616467149,-1.56781474086487,-0.04414836912739009,-0.14305582459645586,-0.39257542024209435,-2.0664088712333593,-1.6305713318952164,-1.8668829751093894,-2.047651141926646,-3.3724451263124977,0
-1.2491870306652972,-1.224846036735752,-1.1805068263187959,-0.648358953235958,0.7941655149931923,0.8870660776654508,0.6439299956728964,0.6240604709801755,0.06563802120749886,0.3132860741433211,-0.32393006843568406,-1.7567897021221557,0.37739196920339474,0.07126801848434858,-0.9935079742948483,0.2831485292027166,1.3703428698394793,0.732813679546015,-0.3887193659362858,0.2272961297280634,-0.5707949340003626,0.14991972352976066,-1.7366225813190033,0
0.3233574876504639,0.10988000543112039,0.10300501797893541,-0.0019127506450010337,-0.12272306445795987,-0.5856951769331707,0.8006394465975207,-2.352819211325302,1.243517796279141,-1.3810170776306028,0.7442597399872753,-0.3226284506943726,-0.27826971403120254,-0.5191254231970422,0.2811466467093789,-2.6415845342692643,0.1376610559160851,-1.1631759876164431,-0.5575556857556234,-1.1754326976461402,1.201404273482598,-1.5419243064654855,-0.3507865595546215,0
-0.5859219928556927,-0.5366866909858605,-0.3980514781461243,-0.6828363337960357,0.49738376517329913,-0.12815831825324833,0.1635185183023983,-1.5719464604740245,-0.1314991100198813,-0.4079940843581833,-0.10496692872304979,-0.8581847550631283,-0.43518508413634543,-0.004711617743131344,-0.10235774281758862,0.8136059827555964,-1.373481720606344,0.7116319052383682,-0.5080836241386447,0.4513440800392711,-0.7225008167006666,1.3890247049524374,-0.8184740299636449,0
-1.633755941748573,-1.4667791715850347,-1.4340380719945351,-1.5640584608765955,0.3814959169113695,1.421566801325323,-1.209373364679119,0.7649047945362559,0.6291190246362599,-0.34953058858155667,-0.8250907772350777,-1.2173710046639197,-2.0245337722486245,-1.6125170752345899,-2.242028741409842,-1.765813575148002,-2.8700610527031496,-1.7225227538005758,-3.4317032359761024,-1.3512637633729807,-1.6260740248562358,-1.4505759277861618,-1.5886213671811766,0
-1.9593463170827488,-2.2782084728208143,-2.312071220962261,-2.048735612590585,2.2323437067671863,1.8771213314412383,-1.1752762143539677,2.4397612964198028,0.38944112080627,1.3057229539852933,-0.007407168913239352,1.4182471343879643,-0.6052134787642202,1.4550773875511165,-0.3962831781368506,-0.19026181877898968,-1.4034554990772128,0.7477755095989542,-0.639282326254926,0.05675453593504087,-0.08545143295827826,1.1725500918132337,-0.468009065411393,0
-1.0875100904650117,-0.8224310745712909,-0.6997047031800095,-0.3271676870975498,0.5039014753435372,0.8714365803545799,1.0658899616034914,0.7178784290596494,1.155715705279837,-0.3951347984147966,0.9494853096349154,-0.9717592126697925,-0.19097792927288687,0.04783740729799377,-0.46028656183486527,-0.16751016155122878,0.6460804566332888,0.6415803687550024,0.8547683948134825,-0.24582752713378397,-0.8552279218516451,1.266538654940144,-1.116825660683257,0
-0.32699359554251806,-0.43929852598509317,-0.4714398758027313,0.5180906837027817,0.5024472447694198,-1.2062352432726908,1.295946263517144,0.24537902108408569,1.0121004188142269,-0.9468505195837783,1.1481750550314391,-0.14585758838681703,0.4145868589203489,0.05416616104279247,0.41801047347361403,-0.8768817865886377,-0.08968086622735899,-0.04760623327258243,-0.0374792121076178,-0.568586382346236,-0.30808477189460776,0.0544215093715557,-0.10826866758588964,0
-1.33327202566906,-1.612784017022956,-1.7394133222391586,-1.1950370428859782,1.2533660237645197,0.9266432683684702,0.7344503732567415,1.3138151517999763,0.502720310079983,0.8388527656420679,-0.8460389532073678,-1.0677765363925413,1.039373771289712,1.3755656842961974,-0.8908458987083051,1.0850563414768226,0.9054001493948035,0.5913207424329218,-0.7779590767482828,0.06333703534366923,-0.001132303393242087,1.9643606192538832,0.08045859244181505,0
0.016344449264781402,-0.18597240199471987,-0.2152017027010013,0.491116023219328,0.18048372303738902,-0.831896583412958,1.4725440675898476,-0.303643966583044,0.5836093850160347,-0.8445631787513159,0.19308193051433842,-1.5983880981978145,0.5582316046966918,0.1162503382235524,0.8633465388035109,-0.7561985613999422,0.4176102462835755,-1.2965702181438383,0.5321813198916069,0.18846735028950506,-0.07826711109895086,0.844950623535642,-0.606210984769336,0
-1.3235685234571286,-1.4935102259415336,-1.5909341233494425,-1.6922937874775419,1.2870925571101812,0.9606231441072713,-0.3692854368571481,-0.5236623802645177,0.023540896699618515,0.24428145014726604,-0.3237774014754269,0.0765608797950473,-0.6195481317141492,-0.8376550179599157,-0.35680003013484024,-1.0771280826442802,-2.2501484669425142,-2.3213801592979033,-2.2910329903320723,-0.3761921184528631,0.2751967750622943,0.8584615261023238,-1.7894335627785143,0
-1.4013408311482967,-1.437927570164305,-1.4132074195367128,-1.603477906197044,0.4305683005638472,0.970006313595155,0.5259940969942393,1.5454832607009603,-0.004095531261234752,0.9336397990250833,-0.9451791099586155,-0.002606219543993074,0.7459910673132619,2.1906162777171887,-0.4721386231455212,1.7429856362597709,1.3511787520809755,1.0257996234917233,-0.11977887307371343,0.8857728275877029,-1.089286657716011,0.3560424971597327,-0.1849965303556757,0
-1.4280344803558405,-1.1854382276086655,-1.0729328959737932,-1.4267979701043811,0.7796776192394849,0.6637036961694415,-0.15785392348798177,0.18311863839306194,0.005508363901255334,0.024925342755223172,-0.13825297115663876,0.9403326075556866,-0.1448021184144208,0.16765295099888125,-1.139665141762825,-0.12040249861766907,-1.7071743095289944,0.2523539836770307,-0.9036822373383864,0.12846403648645022,-0.6102308782315522,1.1106335416681252,-0.9899070365924053,0
-0.11734023176651213,-0.07451980039111311,0.06435199764412831,0.3819539918143036,0.09862493403384051,-0.5185487097472805,1.3855062383337167,-0.7215981704081368,1.6112851627101719,-0.9116457937988126,1.2816241190268738,-0.7644104073485573,1.0432035889448947,-1.893547540626604,0.4994005414321356,-0.48674557964950377,0.4518644281032307,-1.5355082469049897,0.20164040161147906,-0.38918161297970383,-0.008904463083822589,0.11141190133865429,-0.5317946208081197,0
-1.0583635113302883,-1.2424131197400303,-1.2281952743313742,-0.35348494665584224,1.016517912280029,0.4392011929679193,0.41196453674841654,1.2508665522395717,0.9277170974441301,-0.01842450659726932,0.18280192827466943,-0.789480447838063,-1.1126264457426314,-0.23439518610155652,-0.26189772553633406,0.9037048297765041,0.04390757540532704,-0.45581398629829206,0.5101040919908758,-0.9590995253945472,0.7006801325018784,0.37485936545381543,-0.3012758716901281,0
0.78479689395168,0.6204733686532525,0.6613881041040377,0.9168916761120869,-0.8017591974536182,-0.4515944692002763,1.2009171266837066,-0.2301312180220757,1.4666482769835607,-1.14047902746211,1.1747553352840698,-0.6351637467946208,2.4564388089035054,-0.47253163051678115,0.4956679254710281,-0.9359987570498078,1.0299014041485821,-1.0793901599146594,2.593027721836985,-1.2951690209372777,0.8233147568212965,-0.695928889374823,1.4370417376310587,0
0.9215838098908773,0.047612482268355474,-0.11510883155087649,0.5825015868733429,-0.24316584242728667,-0.6687031327346976,1.9196002374729346,-0.22425546202662394,0.6853374958911409,-0.4799780869141234,0.6474067805099647,-0.5303857946228708,1.3485536226671448,-0.14580105411559596,0.9366033358053478,-1.1589346959536602,-0.15652105227163723,-0.42156250554295704,0.9108050990252997,-0.47692707314771293,0.37357229904779854,-0.7355023538558769,0.11035187282561405,0
-1.2423332558687656,-1.5254263493680544,-1.477761294285446,-1.0420362935575052,1.0027284109988803,0.4427570854764385,1.8260631924661126,1.5599631314530713,-0.8464939249858007,1.1807988537021692,-0.8480904232515477,1.0159049053850246,-1.1730003877268553,0.7402541324073554,-1.198640652727725,0.302504554625715,0.5627136410016979,2.3321709413826786,-0.2926356025960753,0.2509671966807871,-0.8230491509339879,0.8181314513332645,0.14749073591640172,0
-1.47442371397868,-1.0766907635593561,-0.8410200609325815,-0.9389580603474403,0.290516354583517,1.987256539330674,-0.36536036471606814,0.052972309752002504,1.0684428816398772,-1.6353516967934694,0.3871877483994775,-2.11507661111648,-1.2114866282570316,-3.232210508708417,-2.343498417974021,-1.8907387460271003,-1.8780412993115059,-1.830402002555254,-3.604999341334853,-2.1488846937124784,-2.0415100235980237,-2.065366073119761,-3.179980322639346,0
-1.2621370577808488,-1.3434182535080068,-1.302551187064068,-0.6129398094833031,0.86282166469185,0.9003290699187592,0.41539112412714013,1.116732574412875,0.40458634886772155,0.5522444757861797,0.25039746384643274,0.29243028807367244,-0.46165475836767067,0.23682526195897627,-0.11974615527898742,0.5415727115646618,-0.692852151716016,-0.6732762208390911,0.008307147737105539,-0.49709981908291573,0.02448425255591652,0.19227309083183342,0.14470496917969794,0
0.5131709770154576,0.23719626551564113,0.2758359897673136,0.231729311685109,-0.11110083583888421,-0.49225351714715454,0.705300603138664,-3.0811316529819215,0.8562307588849989,-2.799128547908211,-0.19238374534346905,-1.3069019626103273,-0.20253282099394823,-2.050359187688803,0.3467515362960948,-2.3569656076881436,-0.3762129896114003,-1.7207089392560118,-1.3260104756428892,-1.4177106421019114,-0.658360542975957,0.15177711214862064,-0.7456103204813223,0
-1.385252496625912,-0.9279791733564795,-0.6148330118334563,-0.7218878219148134,0.19806373359204274,1.1312568313296647,-0.6630774168586426,-0.024943893019761982,1.3146946207740888,-1.2668686225824133,0.6885122615916234,-2.4417606066409965,-0.42674034754568974,-2.0594341935221823,-2.260541050585833,-1.5293897924176696,-1.383238281729266,0.08071769556461438,-1.6037211778385558,-2.497210682339569,-1.894579519369145,-1.9965449845949177,-3.349975219789394,0
-1.2358041335625962,-1.4003708088156746,-1.3282247018699525,-1.3940042453238388,0.2943132462602453,0.8305988220647583,0.8950156056195113,1.5731115584146094,-0.5947178162166038,1.3973719862575096,-0.7418099420654177,0.8459936743802634,-0.6900306731708438,1.4989246054081158,-1.1555022853476598,1.0397836232357736,0.18024754526896106,1.4825745816121247,0.46590188411977257,-0.12446537572491449,-0.004025975241932918,2.198095579402671,1.1254925829525069,0
-1.4513373146640476,-1.2163562585826648,-1.0616822288595182,-0.7686111130702028,0.3598633994309491,1.2711820477384437,-0.32238079474927306,0.3636008417240398,0.6716936054381251,-1.537301805287623,0.1917727011763286,-2.3353262732206397,-1.5235491991825578,-2.989240144241801,-2.610187824386876,-1.2762804936833678,-0.7181649543062203,-0.6940946305081359,-1.7047537878621615,-2.357102359338582,-3.1551874610582202,-2.3150773031622305,-3.205745255721265,0
-1.5370455721196206,-1.1487315220016288,-0.9874056206412579,-0.6197474660779745,0.5816117022528293,1.4836269894734606,-0.47933384392502726,0.0015816270628336716,0.3574260239188496,-1.6952432081623285,0.7386931736363458,-2.2462781446099007,-0.7037600491295553,-1.7257230126694536,-1.8598879172849674,-2.0776546256093202,-1.974617306221648,-0.9763951900677448,-3.643122793749739,-2.497125799923706,-2.6257310071810975,-2.0676344655105336,-4.364150341378453,0
-1.7056123596153665,-1.7916934462253788,-1.8846146011989635,-1.8681144593115515,0.9098312556229989,1.740288302176971,0.33253229282032876,2.648955632821082,0.7350122211391369,1.098302556986084,-0.10647591637004186,0.376683584354996,-0.5032105855275298,0.7546759277094436,-0.7318140219500991,1.0182927629297915,-0.6674992405483645,0.624613686276425,0.2238071482594147,0.017007487086735294,-1.2136868049750995,-0.9578535564115425,-0.6127793439556778,0
-0.8719047643657022,-1.0583279300539985,-0.9524851994524466,-0.8023847617820821,0.5759418943506248,-0.2591991303336443,1.7113918826250034,1.1507098902880268,0.37173314672075897,1.590050228209993,-0.02183574024447747,0.5564281052040265,0.4987105587450531,1.1090258593816233,-0.20995849511362094,-0.45882390114214927,-2.141768505689637,-0.09670836168523453,-0.2645861679559067,0.31008384108228015,-1.0195801155038475,-0.41087258695234574,0.627620588524692,0
-0.03368810674989861,0.26389111170260676,0.5287962429391329,0.3739170712132399,-0.35376937994161683,0.2190338068847736,1.1519912255352143,-0.5625691815672832,2.0094807536760717,-0.12931108981854725,1.7644074552702558,-1.5486207996380854,0.6953714685582407,-1.9407948710358052,1.1327526472220653,0.03459145882440046,0.4006986541708334,-2.6931312257466495,2.2882286205238476,-0.7464076108711258,-1.0767603969517128,-1.291086432212162,0.7999821840656871,0
1.5263753269363893,0.42243913443688796,0.321663425174523,0.6197526852138099,-0.1727765511337131,-0.8392369008546606,2.3637632503108046,-2.1591636793911575,1.7697533208341725,-1.5272176340063135,1.4333511638723333,-1.0111024952518362,0.4571603507005114,-1.0815753959692072,0.5474285850670877,-0.6006755767147989,1.2997396012774198,-1.3306022421258126,-1.0086923588425272,-0.27740240044839226,-0.7980518762537727,-1.606580215796844,-1.5357021768095895,0
-0.229778210928558,-0.5160420171656561,-0.6916209296754389,-0.32950097216354346,0.594345234920908,-0.3990590256671505,-0.33211001402998147,-1.6860768562605504,-0.22983355385372736,-1.570575101991573,-0.6623656133658783,-0.19095810042543873,-1.0908501186818722,-0.8440366561831169,-1.0252467412357307,-0.7381450000766174,-2.338433033168497,-0.0055210739738683606,-1.4681966755874134,0.46792330910765967,-0.8505205494352867,-0.1911822135991594,-1.8290807084512306,0
-1.5955912378815713,-1.3323192155606536,-1.2376430854841989,-0.5525232894787535,0.5351623267644856,1.2414117831599314,-0.6607442896108846,0.11726408028634575,0.8076141457531995,-1.7235145755594954,0.10203448273362976,-2.3983592383190393,-1.935527741554336,-2.7664351228269446,-2.4557896117789997,-1.9827282015233458,-1.975872844377361,-1.6596485730643984,-3.0060300154355866,-2.247422843106204,-2.2500969920979235,-3.3791085030762447,-2.402839821513654,0
-0.0530590386748324,-0.5116886118981077,-0.6290866765609407,-0.15565947765257152,0.8498435583323066,-1.2299082283292104,-0.8497890816704573,-2.5645101787852154,-0.3201489463856799,-1.8338326799540254,-0.9196657225859762,-0.5794105482923442,-0.8216864064716524,-1.0366086261737222,-1.085098464951172,-0.34676920270157474,-1.8617674136256592,-1.0868859046001265,-1.2369292081724912,-0.3264686809382363,-0.36666135996722465,-0.5535211037442046,-2.7663662275399963,0
-1.0087998978016868,-1.0470016473346324,-1.0256885532420426,-0.3451492663284832,1.176585393884502,-0.8184774387304128,0.220565782195056,0.5285032453803631,-0.31436487061606466,-1.5529863258285954,-0.1540741159624574,-0.5254410520593885,-1.410568923211181,-0.35166045101399596,-1.7028872725062356,0.2025935687340526,-1.9611176769606367,-1.0452470315770908,-2.0914026889466215,-1.4507196764004007,-2.91584385661903,-0.6300935385368727,-1.9651655400002281,0
-1.310979221330868,-1.334964052627774,-1.303259640726339,-0.6781292116518417,1.2600327630499901,0.847272118789615,-0.05033168492430213,1.133161027273243,0.4887098542265402,-0.04567358833796571,0.07403104400217274,-0.20937881872784112,0.04210767349136045,0.9069411042317497,-0.2717602998580287,0.6105742391002834,-0.6346681350019581,-0.17109083836549005,-0.0019443216215650168,-1.2105227805003893,-0.6954112904075578,-0.47117876630067906,-0.5850406542430505,0
-1.2238280639181305,-1.3846098933412692,-1.3008276356170503,-0.8222431917597967,1.2186087322985153,-0.2575155903321678,1.6381977233669647,0.552312431853478,-0.22395887211010762,0.7063039034672277,-1.1456300421682382,-0.07465590470801071,-1.282197046258003,0.4577904463064807,-2.0718602487137123,-0.9960536443363479,0.35668018883050884,1.648706028836557,-0.22977229527511958,0.2170335377864927,-0.48823346522415667,2.627878646155624,-0.5081635413979092,0
1.0320017291128927,0.491468836649642,0.36669252846976974,0.5937627312085874,-0.3437287108409362,-0.3416235327437839,1.3771750220308383,-2.8518228968587973,-0.02041018493493141,-1.7277961062751728,-0.043450927370305995,-0.9451195238471192,0.4354545649551392,-1.2892082199394723,0.5962624768593648,-2.398195199150276,0.9257007766202278,-2.034381795423654,1.086189210594773,-2.0191795244152897,0.8861748740274584,-1.407989128242643,1.2641779484402829,0
-0.13952481860791674,0.1398011941739492,0.39159943296946553,-0.14794991242277433,-0.9501050764208502,0.20841419616769216,2.4349661124526314,0.4142277946662689,2.5810329575540774,0.02702551901669517,2.110957536350426,-0.33884569391248126,0.01057750715792887,-2.319006470070034,0.7781180770706633,0.3584453998663695,0.3062348527489356,-2.279123743211518,1.984285168143848,-0.026502799479585025,-1.6405735460083255,-0.038338304582562,2.0205553756656465,0
-1.7117086119343867,-1.6685170653230506,-1.5846267709681778,-0.49372705650739135,1.6679889563524148,0.35618399857052735,0.17389104832074698,1.4517264516231192,0.30505712327218837,0.3755764685378883,0.45434467589472394,-0.5581051753650345,-0.6657159548616034,0.1374149558661086,-0.07974660297249918,0.6317880159158485,-0.22740525048921492,-0.9205006629900315,-1.8927344847264047,-0.8978408094569778,-1.528205072370172,-0.05424078612649882,0.3190072146391934,0
0.18851848665343873,0.007899752710195426,0.055538622606770505,1.153213269939689,0.15803923621907448,-1.0178007788164376,0.1122826668657079,-0.5618718619281811,1.3739808480294076,-1.5578801651539809,1.501363228970673,-0.7217280283200442,1.161345110527781,-0.9174879155711795,0.9408062905781907,-0.9356365606474091,1.01840939875671,-1.3194287584385282,1.2702602886740184,-1.3845443774217063,0.05267427333983057,-0.9797501293252696,0.6383051625775434,0
-0.12664693649022335,-0.058780114909292705,0.07222957941117285,0.11639968787808319,0.1965858881260044,-0.6106878691375798,0.33256225474473433,-2.115834659238179,0.37865562907980277,-2.1574946431635538,0.8717299135432874,-1.007696235154971,-0.092663531681253,-0.7035203232552428,0.3465027796556278,-1.123770516134383,0.5231136842163852,-0.4429105605596501,0.1783597822356998,-1.835607666147496,0.7111370514029393,-1.7252103050863477,-0.592990437082839,0
0.4122761975107279,0.4385372853153021,0.76196737627602,0.884034971167132,-0.37424298064499867,0.3370755773675796,0.29465435593395084,-0.36615682834466495,1.1117910785612046,-1.898321336732849,1.114510905482858,-1.3794469192970469,0.579695113339922,-1.1286010663316228,1.0992721815442577,0.13319033393512594,1.0627115973620709,-0.12196100574291249,0.8670384485725737,-0.5893806170993486,1.3858441592182096,-0.3654980529001456,-0.22555881053131804,0
-0.9553043818898118,-1.0908872261953038,-1.0416128997402556,-0.934471832087921,0.6549471108736468,0.21672505746721246,0.3604167570606486,0.5786771881819817,-0.06145731129443622,1.0546651520517938,-0.7856634188738922,-1.1992909365307904,0.5817853990402027,1.460750256405659,-0.8744640291819601,0.7796224386119284,0.3609925593141564,-0.12842497911136272,-1.460613140136094,-0.6415283711779296,-1.3761888361728365,1.0852769877496387,-0.20427268343189275,0
0.07005640017023096,-0.3134026154084317,-0.39835283530097093,0.8877643813079277,0.49057501741614096,-1.2976200734095544,1.717753177453129,-0.4931743066447866,0.05221718034907077,-1.119024776433641,0.815370543906437,-0.33366080505945483,1.7305126084063152,0.052253738011742004,1.2393778748093989,-1.9042473423779795,0.4032413184813132,-0.8281136741435907,1.6002645968943419,-0.023754544348770203,0.6972712289067802,-0.7612348554205496,-0.048010149085244445,0
0.4818239754460582,0.1844615557117729,0.23621016738879153,1.4167139841086542,0.05382939878038,-1.1537708410219947,0.31439043765859775,-1.037372228785886,1.4609625830737787,-1.6855330241909587,1.3720129378567698,-1.0720092959426566,1.0183630675893312,-1.2251512536725644,1.1980394584549467,-1.3914704608120478,0.866804623134061,-1.0652530034813827,0.8515069677770932,-1.6202240334598879,0.6894185054156053,-0.5986234999693347,-0.766615625898082,0
-0.6775822126345693,-0.2632375976047417,0.17653616376152254,-0.052137762854466245,-0.18875218507845387,0.7042934650267397,2.1139000148272165,-0.5716877910898897,1.821852263009779,-0.468485525316534,0.7198671477414855,-1.704734611521341,-0.9897699673331417,-2.3744431930085486,0.1420842802413812,-0.4326858372552376,-1.2184307401822636,-1.7521598919974881,1.851753733287951,-0.23244073452212344,-1.087308851537983,1.2432796880338897,1.3703904973493117,0
-1.6816602203264353,-1.5801314912308588,-1.5148652331049888,-0.5464429785575705,1.6117941298244207,0.6727432934084417,-0.5666203151229698,0.23865349861453738,-0.03430518578791698,0.030289252728761134,-0.07918940925374114,0.7542492212456309,0.051533676441888186,0.41348714566625466,0.23914749147939754,0.37568221965132204,-0.5702535999854977,0.20554212471648217,-0.08138658043875804,0.14142193100510547,0.03426260895081794,0.4566202000884117,-0.6023603380400547,0
-1.0799709381888272,-0.402907024356072,0.13140660808132637,-0.37735683020530864,-0.28415906096128035,1.0630665185990857,1.8770300470664558,0.3127424557732212,2.010901965852271,-0.3311510647613679,1.338890047305206,-0.820763488382965,-0.3634568881248517,-1.5638633551043224,0.2017580886546451,-0.05686961794515849,-0.3159306976568169,-2.1802260802009483,1.2486929331692118,-0.10456420953994813,-0.9017367799216814,-0.6631675813251607,1.694490112767023,0
-1.6161525622711659,-1.6900056740242193,-1.6679811026052407,-0.9124100429015042,1.9817989579684265,0.35769053506506676,-0.5411972319791664,0.8785030221037524,0.5055774409990593,0.5390655142260204,0.3520346826129402,0.7840960649731468,0.3086478887939746,0.22901050571522208,0.1543206129796927,0.17332261945675956,-0.5332588449642569,-0.21205774567409935,-0.8774857271739682,0.046359518628617896,-0.9946397406866448,-0.02294738674565833,-0.7006019838156126,0
-0.07448610303872565,-0.14903572784672248,-0.05596881165412525,1.1418793910370957,0.13273520937322061,-0.4992625700115011,1.2079871200965224,-0.9465027658734978,0.4690193673366905,-1.2288513431474,0.5912070263640237,-1.3816850633879296,0.15115466953179835,-0.8269352388343076,1.0036025557496915,-0.6569160527393716,1.4609918466832372,0.06209701630399338,0.7062099149114754,0.2511905957644028,1.08909329375959,0.7509071773267901,0.6699888624056696,0
-1.8647281523916848,-1.9593312861204961,-1.977585926952975,-2.0138999395590194,1.2660267970358683,1.5210513525346416,-0.8412767128106013,1.6215624418649968,-0.25157729720485733,1.423623862437978,-0.30053499654556737,0.6000015501806395,-0.29136367639815985,1.1250313137631733,-1.0176512089255705,1.2963367223295166,-0.21499162381931408,0.15924103773892553,-0.7108293002559924,0.3863846227116361,-1.3131103918935716,-0.6401394360977979,0.3030117445741932,0
-0.6540990158317166,-0.9059722778006003,-0.9703921588114927,0.5377799908659511,1.3039953946829874,-0.9302041097383833,-0.27652337894111595,-1.050355872694831,0.9394643479189163,-0.8591025896010899,0.14518877678722453,-0.5772099723584272,0.2506368225974961,-1.0425286071055708,0.19641405944627446,-0.6657577630369614,-0.5699688490401381,-1.0989153641730247,0.2843581050785512,-0.8263191717238901,-0.5999099197839179,-0.2957785579191786,-0.2980929130600127,0
-0.42687834507723255,-0.3578780958494206,-0.25161833572878856,0.6147758473520633,0.24016174612375316,-0.7573747394511791,1.2497338679553067,0.10029175658141486,1.69540959779447,-0.5969608343795691,0.9967756520439659,-0.5077154050598216,0.8945385541986832,-0.6186179239452466,1.2030828254029553,-0.805622319546782,0.1569749921817902,-0.4954992915161685,0.40622464163249006,-1.0439617102158343,-0.21577562822475907,-0.1750380152734263,0.469318381371497,0
-0.4929270906164388,-0.5829286574900902,-0.4857411232388759,0.310193968031536,0.7018092682903695,-0.4724821285478177,0.3645803837621772,-0.42705509451297136,0.33667928436376243,-0.8625993105635623,0.4993401872039342,-0.6371235724493319,0.40890311117779193,-0.338489795381675,0.6449777783145686,0.18250601682599468,0.7918939727173897,-0.26440849561904156,-0.0862551442281253,0.5012298716669343,-0.23565417263193963,0.007307914444019937,0.6042376334535944,0
