zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.12333607917576972,0.2790241390407495,0.37973807400685433,0.5358512500645225,0.5276995561613026,0.7338196226727259,0.4272360334312786,0.582802004909487,0.7385258018569729,0.2919231841859631,0.5410493579830096,0.18451954301467438,0.41837842269934233,0.10666694904979279,0.251165966786965,0.5534470464721927,0.44399950798502547,0.39317137155117743,0.25312009805434554,0.2039552083902637,0.1920217880687391,0.25563021163015576,0.167173334877868,0
0.11751608705514369,0.19511083016166592,0.2474453865713828,0.5761121640704088,0.6473343750617366,0.6837310153179743,0.6613339539698432,0.645294180384589,0.5955363807539649,0.5647700208213902,0.42799826232049326,0.1989116181972519,0.579799812942133,0.49524745239947465,0.3504520044959888,0.6031726414536169,0.6904047105820353,0.5765199090580192,0.5165055944338932,0.49824586758341827,0.3753234721226016,0.5040691080781095,0.34494776767508,0
0.37773838090803813,0.4423377078291962,0.5024277886484733,0.6852926856988413,0.49964817016694857,0.46582438489145633,0.6875761337658162,0.12829269442503155,0.7849338825053722,0.25732652678126267,0.5791537833514804,0.43274288785975346,0.44728275912645554,0.4067374634592605,0.5708140377049029,0.15882351231428293,0.4897046483881457,0.2676250275741196,0.48999947529676596,0.2760502590137362,0.6259600715719604,0.3128034381599825,0.4955546984042855,0
0.2272721846161193,0.3225763032345331,0.4028879289067022,0.5702891607348735,0.5995307800609445,0.5335205677313882,0.5808854277908478,0.26390864656951935,0.5638376616256615,0.43388854788111636,0.45898291243497813,0.3454236896164385,0.41556828949000124,0.48385681644826284,0.5045138763685517,0.6837640330153067,0.24366674484627796,0.573068971651714,0.49776624230863936,0.5337355999512755,0.3538681829000817,0.6441519054098246,0.4447283572263934,0
0.05387820398027768,0.15029835805615227,0.19707888133716908,0.42145652606310446,0.5808643500422912,0.7628146083236856,0.35098432469169993,0.6697549353826104,0.6861414633714098,0.4444971697186827,0.3570808958922638,0.2868605561432326,0.0943419451420848,0.24281951282356967,0.13460798666451007,0.29187772771303483,0.0,0.1764961801751609,0.03877844971799771,0.2481981967389736,0.2260786458720685,0.3231305182774592,0.36103192788987615,0
0.0,0.0,0.022648857631700825,0.33959773559697803,0.878986381494941,0.8302174900352559,0.3566941497474544,0.9606310851275043,0.6476023890353613,0.7448548312836982,0.4727882270049434,0.7165820642278169,0.38120352104732036,0.702703943790451,0.4537001065273227,0.5312483080918912,0.23878654045343284,0.5789574923429016,0.477168965415541,0.4712316703417333,0.44396408777822277,0.6196791046266145,0.4828154409869485,0
0.14427014314196004,0.2696488188421765,0.3429615135369043,0.630359261259527,0.60058060868922,0.6814185080574541,0.7319943335916146,0.6615877592030701,0.7708157211821536,0.43622195781260154,0.6081944816097502,0.3269060650487986,0.4649254709613415,0.49173480644077194,0.44263521449183696,0.534704924082559,0.5724833542893462,0.5616561662791094,0.7117244594699331,0.42330194626833484,0.3350970029168525,0.6303046618129712,0.41230473518521826,0
0.27011926506930267,0.3406151900129929,0.38830859331100387,0.7731178534902461,0.6003463710737161,0.3740105932952449,0.7705189969248973,0.5795277090470659,0.7477230617736458,0.3361091717061317,0.6363103199674157,0.4615643018615334,0.5873173442060824,0.49268359395162603,0.5944750284090032,0.4269314428858377,0.45268979394793635,0.4493737960527947,0.5716478373653177,0.372176169956009,0.41247774992215835,0.4932728824313486,0.5219105404972237,0
0.10360182896983156,0.12325436481590141,0.13641304861564055,0.48378182203792375,0.7212992841532957,0.6895867724822222,0.6764922740950103,0.7650854494274887,0.6658171473688772,0.6601378774037906,0.35411659832195175,0.3112510243807191,0.7135942382306455,0.6907837910941946,0.36820020337034326,0.7250049694989764,0.6147046946851173,0.5534678614665527,0.45539768732762814,0.4722743540261826,0.4558890789493486,0.7091945494868518,0.5424206390451873,0
0.32693432661198857,0.3875379477079593,0.4392128566192033,0.7685620103426967,0.5484866667379643,0.42939694716197785,0.8000916314961137,0.4841776342230695,0.6788237283766365,0.35466994545472574,0.501158685181988,0.22473803633909673,0.6163496622339945,0.5019910649492405,0.6714646373589467,0.4452666156522246,0.5352847967145459,0.24589242230572544,0.6610805491482318,0.4920952958485245,0.44498014398260904,0.582643461473911,0.4677962276251214,0
0.10520754987285555,0.14534705352133592,0.16590991922075496,0.3997984208822425,0.7267317258105578,0.6946143628003637,0.4916633859496858,0.44596653436306716,0.5887673620633898,0.552248635445898,0.4280198656476734,0.49782828037829846,0.37830631655151464,0.3589844755038025,0.460525945172427,0.39650840415557015,0.10093155679886301,0.07893025431560707,0.21785568534815947,0.4026518825220129,0.49496943755724887,0.5841708905895974,0.3392084884952189,0
0.0923379057579122,0.15564244449008074,0.20121709776588834,0.4147988404194418,0.5887685973730995,0.696002676649225,0.6415846980107142,0.8053197784341921,0.5843235550434416,0.6773376664158463,0.3400876477265957,0.48492056631510244,0.6542980912000045,0.8129736968694992,0.4405862325283344,0.8249629153448128,0.6872844896275452,0.6242532168913912,0.5587273672860908,0.6025501548801719,0.3019948068540409,0.5273716168701461,0.5135720735128998,0
0.08792068096892422,0.20241020793539305,0.268816018468629,0.4446389222492378,0.6450007628991147,0.6506827912668176,0.5270691879331098,0.5687148063426001,0.5858678160022881,0.5124448919274831,0.454272729799425,0.6386610072420067,0.47425815360694984,0.5096971883019754,0.3251843829296663,0.5418619016754023,0.18933632267735157,0.4982433533448474,0.43566003208577425,0.4825906271153491,0.36974616968592,0.6126793397354284,0.4260977266549889,0
